Date,USD,EUR
1988-07-25,438.5,370.72
1988-07-26,431.2,367.51
1988-07-27,432.85,366.57
1988-07-28,432.75,369.28
1988-07-29,436.8,374.62
1988-08-01,434.6,373.22
1988-08-02,432.75,371.33
1988-08-03,434.1,372.53
1988-08-04,433.1,372.61
1988-08-05,432.85,374.77
1988-08-08,432.0,375.73
1988-08-09,425.8,372.97
1988-08-10,427.2,374.86
1988-08-11,427.95,372.79
1988-08-12,433.25,373.78
1988-08-15,430.25,371.14
1988-08-16,432.65,371.21
1988-08-17,429.0,375.74
1988-08-18,430.55,374.56
1988-08-19,432.6,375.27
1988-08-22,431.0,379.07
1988-08-23,432.6,378.18
1988-08-24,433.0,376.07
1988-08-25,434.2,371.69
1988-08-26,433.15,369.96
1988-08-29,433.15,369.96
1988-08-30,427.75,366.95
1988-08-31,427.75,369.07
1988-09-01,430.4,371.2
1988-09-02,428.75,366.86
1988-09-05,427.4,365.13
1988-09-06,428.45,363.96
1988-09-07,427.25,363.13
1988-09-08,428.25,365.43
1988-09-09,429.4,366.13
1988-09-12,419.4,356.8
1988-09-13,420.45,358.44
1988-09-14,421.5,364.73
1988-09-15,418.85,361.56
1988-09-16,415.15,358.72
1988-09-19,409.0,352.05
1988-09-20,410.0,351.87
1988-09-21,400.65,345.55
1988-09-22,397.75,344.14
1988-09-23,400.35,345.91
1988-09-26,395.3,342.53
1988-09-27,397.1,343.41
1988-09-28,395.4,341.73
1988-09-29,398.5,345.03
1988-09-30,396.7,341.8
1988-10-03,396.0,338.98
1988-10-04,398.5,341.31
1988-10-05,395.45,338.89
1988-10-06,403.75,346.25
1988-10-07,403.9,346.08
1988-10-10,406.75,347.1
1988-10-11,407.25,346.98
1988-10-12,406.4,343.24
1988-10-13,406.7,340.68
1988-10-14,407.6,340.27
1988-10-17,413.0,344.57
1988-10-18,411.45,341.58
1988-10-19,411.25,342.44
1988-10-20,412.2,341.79
1988-10-21,410.25,336.56
1988-10-24,405.5,333.53
1988-10-25,407.65,335.97
1988-10-26,407.4,332.99
1988-10-27,407.5,332.72
1988-10-28,411.5,336.41
1988-10-31,412.4,337.87
1988-11-01,410.9,337.59
1988-11-02,414.75,339.22
1988-11-03,423.4,345.08
1988-11-04,421.0,347.08
1988-11-07,420.6,344.96
1988-11-08,418.35,344.07
1988-11-09,420.8,341.2
1988-11-10,419.1,339.07
1988-11-11,420.3,335.78
1988-11-14,419.3,336.68
1988-11-15,424.0,340.52
1988-11-16,423.85,336.57
1988-11-17,422.0,335.81
1988-11-18,417.75,333.62
1988-11-21,415.95,330.59
1988-11-22,418.4,331.2
1988-11-23,419.25,330.82
1988-11-24,419.95,331.39
1988-11-25,424.1,334.61
1988-11-28,424.25,337.75
1988-11-29,423.1,335.35
1988-11-30,422.6,336.58
1988-12-01,424.75,337.68
1988-12-02,424.25,336.81
1988-12-05,429.0,339.39
1988-12-06,427.75,339.73
1988-12-07,422.6,340.73
1988-12-08,423.2,337.89
1988-12-09,419.75,333.63
1988-12-12,420.0,335.21
1988-12-13,420.5,336.78
1988-12-14,420.0,334.85
1988-12-15,418.45,335.48
1988-12-16,411.75,333.0
1988-12-19,413.0,333.33
1988-12-20,412.9,336.01
1988-12-21,414.6,335.72
1988-12-22,417.25,338.62
1988-12-23,417.25,338.98
1988-12-26,417.25,338.98
1988-12-27,417.25,338.98
1988-12-28,412.85,338.27
1988-12-29,410.25,335.33
1988-12-30,410.25,332.66
1989-01-02,410.25,332.66
1989-01-03,411.6,331.87
1989-01-04,409.35,333.97
1989-01-05,407.25,333.42
1989-01-06,406.35,336.1
1989-01-09,402.45,335.02
1989-01-10,404.5,337.96
1989-01-11,403.8,336.05
1989-01-12,404.15,336.27
1989-01-13,405.55,338.43
1989-01-16,401.5,339.43
1989-01-17,402.25,338.92
1989-01-18,402.5,342.37
1989-01-19,403.6,342.94
1989-01-20,405.5,339.98
1989-01-23,407.45,340.65
1989-01-24,408.3,341.86
1989-01-25,404.2,338.57
1989-01-26,406.25,340.35
1989-01-27,399.75,337.96
1989-01-30,394.0,332.75
1989-01-31,394.0,335.74
1989-02-01,392.8,333.34
1989-02-02,391.1,332.88
1989-02-03,390.0,333.14
1989-02-06,387.9,330.97
1989-02-07,391.0,331.78
1989-02-08,390.55,332.07
1989-02-09,393.8,332.52
1989-02-10,389.6,329.26
1989-02-13,384.5,326.52
1989-02-14,384.1,322.35
1989-02-15,381.0,319.15
1989-02-16,384.25,321.8
1989-02-17,380.4,317.76
1989-02-20,382.4,320.8
1989-02-21,383.5,321.65
1989-02-22,386.75,323.53
1989-02-23,390.5,324.52
1989-02-24,388.4,323.27
1989-02-27,390.6,323.94
1989-02-28,387.0,321.64
1989-03-01,384.05,321.55
1989-03-02,383.9,322.27
1989-03-03,386.4,324.29
1989-03-06,387.25,326.57
1989-03-07,390.75,329.36
1989-03-08,394.6,333.52
1989-03-09,391.5,331.51
1989-03-10,393.5,333.41
1989-03-13,392.5,333.12
1989-03-14,395.0,333.68
1989-03-15,392.9,334.23
1989-03-16,389.4,331.28
1989-03-17,394.3,336.21
1989-03-20,395.5,336.9
1989-03-21,392.75,333.92
1989-03-22,393.35,334.37
1989-03-23,394.9,335.62
1989-03-24,394.9,335.62
1989-03-27,394.9,335.62
1989-03-28,390.75,335.96
1989-03-29,382.95,328.81
1989-03-30,383.7,329.66
1989-03-31,383.2,329.38
1989-04-03,385.45,329.3
1989-04-04,386.65,327.9
1989-04-05,383.0,325.18
1989-04-06,384.35,325.86
1989-04-07,382.25,325.11
1989-04-10,381.5,325.25
1989-04-11,385.0,329.4
1989-04-12,387.25,331.33
1989-04-13,390.25,331.98
1989-04-14,386.2,327.93
1989-04-17,385.15,324.62
1989-04-18,383.95,323.08
1989-04-19,383.9,324.34
1989-04-20,384.0,322.16
1989-04-21,384.0,322.75
1989-04-24,383.55,324.1
1989-04-25,385.9,326.56
1989-04-26,383.85,327.21
1989-04-27,384.25,327.02
1989-04-28,377.55,321.84
1989-05-01,377.55,321.84
1989-05-02,377.45,322.67
1989-05-03,378.6,324.18
1989-05-04,378.25,324.28
1989-05-05,375.7,323.05
1989-05-08,378.25,326.71
1989-05-09,376.1,326.19
1989-05-10,377.2,325.41
1989-05-11,378.35,328.17
1989-05-12,377.3,328.08
1989-05-15,373.8,328.76
1989-05-16,374.5,329.68
1989-05-17,371.9,332.7
1989-05-18,370.0,329.7
1989-05-19,365.5,326.37
1989-05-22,359.75,327.49
1989-05-23,364.5,331.51
1989-05-24,361.5,329.34
1989-05-25,363.6,328.44
1989-05-26,365.8,329.22
1989-05-29,365.8,329.22
1989-05-30,362.1,330.26
1989-05-31,361.8,324.56
1989-06-01,361.4,325.25
1989-06-02,361.5,321.31
1989-06-05,365.2,325.48
1989-06-06,364.9,328.71
1989-06-07,374.2,334.58
1989-06-08,374.5,337.6
1989-06-09,368.25,335.26
1989-06-12,359.9,331.14
1989-06-13,358.7,330.58
1989-06-14,361.1,332.89
1989-06-15,361.5,332.24
1989-06-16,365.35,331.15
1989-06-19,364.4,326.39
1989-06-20,366.6,329.37
1989-06-21,365.9,327.24
1989-06-22,369.75,329.09
1989-06-23,370.0,325.89
1989-06-26,374.7,332.82
1989-06-27,376.25,333.79
1989-06-28,373.75,333.15
1989-06-29,376.3,334.13
1989-06-30,373.0,330.9
1989-07-03,374.5,328.02
1989-07-04,376.25,328.14
1989-07-05,383.6,329.05
1989-07-06,385.5,330.55
1989-07-07,383.55,327.96
1989-07-10,383.25,323.21
1989-07-11,378.75,322.99
1989-07-12,379.75,323.08
1989-07-13,375.75,320.76
1989-07-14,370.8,319.98
1989-07-17,370.6,320.36
1989-07-18,371.7,319.09
1989-07-19,370.7,319.46
1989-07-20,371.05,319.7
1989-07-21,372.4,321.56
1989-07-24,371.95,321.61
1989-07-25,371.25,318.53
1989-07-26,372.3,315.87
1989-07-27,374.15,316.53
1989-07-28,369.7,315.57
1989-07-31,368.3,310.91
1989-08-01,369.0,311.35
1989-08-02,369.75,309.57
1989-08-03,369.25,311.89
1989-08-04,370.5,318.22
1989-08-07,366.1,315.56
1989-08-08,365.9,312.96
1989-08-09,364.6,313.24
1989-08-10,365.85,313.06
1989-08-11,361.9,317.21
1989-08-14,363.3,318.4
1989-08-15,366.1,322.03
1989-08-16,367.6,322.64
1989-08-17,364.9,324.52
1989-08-18,366.25,323.58
1989-08-21,365.9,322.38
1989-08-22,366.4,321.4
1989-08-23,366.2,323.3
1989-08-24,362.2,320.5
1989-08-25,360.45,318.09
1989-08-28,360.45,318.09
1989-08-29,359.8,314.91
1989-08-30,361.4,317.38
1989-08-31,359.8,318.07
1989-09-01,359.4,320.84
1989-09-04,358.85,320.52
1989-09-05,358.55,322.35
1989-09-06,360.2,321.09
1989-09-07,359.2,321.56
1989-09-08,359.6,321.17
1989-09-11,358.35,321.32
1989-09-12,358.6,321.53
1989-09-13,358.5,320.34
1989-09-14,361.5,321.4
1989-09-15,355.75,321.24
1989-09-18,359.7,317.49
1989-09-19,360.65,318.37
1989-09-20,362.75,318.48
1989-09-21,362.8,318.92
1989-09-22,364.9,321.83
1989-09-25,367.35,317.22
1989-09-26,368.0,315.31
1989-09-27,369.0,314.99
1989-09-28,366.5,313.76
1989-09-29,366.5,312.36
1989-10-02,366.5,312.92
1989-10-03,365.5,313.83
1989-10-04,366.0,313.05
1989-10-05,366.2,314.12
1989-10-06,363.0,312.65
1989-10-09,362.9,311.72
1989-10-10,361.9,312.74
1989-10-11,361.05,314.96
1989-10-12,363.15,315.75
1989-10-13,363.2,313.3
1989-10-16,368.4,313.77
1989-10-17,366.65,310.37
1989-10-18,368.5,311.84
1989-10-19,368.6,311.67
1989-10-20,365.65,309.6
1989-10-23,365.5,309.36
1989-10-24,366.6,307.89
1989-10-25,368.65,309.51
1989-10-26,368.6,309.18
1989-10-27,372.6,311.45
1989-10-30,377.0,315.95
1989-10-31,375.3,315.19
1989-11-01,373.05,312.6
1989-11-02,374.25,315.45
1989-11-03,380.5,320.31
1989-11-06,379.75,320.29
1989-11-07,384.1,322.5
1989-11-08,383.2,321.89
1989-11-09,387.1,325.61
1989-11-10,385.35,326.49
1989-11-13,390.5,331.0
1989-11-14,388.25,327.1
1989-11-15,391.4,328.46
1989-11-16,391.4,328.65
1989-11-17,392.0,330.14
1989-11-20,394.9,331.71
1989-11-21,399.0,332.27
1989-11-22,409.9,339.74
1989-11-23,411.55,341.87
1989-11-24,415.8,343.6
1989-11-27,413.75,339.36
1989-11-28,409.75,335.86
1989-11-29,410.1,335.23
1989-11-30,408.15,332.89
1989-12-01,413.85,337.92
1989-12-04,408.6,333.48
1989-12-05,403.75,328.71
1989-12-06,402.85,326.13
1989-12-07,406.0,329.95
1989-12-08,409.35,332.53
1989-12-11,415.5,336.59
1989-12-12,415.5,330.99
1989-12-13,413.0,330.13
1989-12-14,408.5,326.45
1989-12-15,412.75,327.26
1989-12-18,407.5,323.48
1989-12-19,412.4,328.74
1989-12-20,412.4,329.62
1989-12-21,413.0,327.66
1989-12-22,413.0,324.69
1989-12-25,413.0,324.69
1989-12-26,413.0,324.69
1989-12-27,406.0,316.11
1989-12-28,398.6,309.84
1989-12-29,398.6,310.67
1990-01-01,398.6,310.67
1990-01-02,399.0,313.94
1990-01-03,395.0,312.88
1990-01-04,396.5,307.6
1990-01-05,405.0,313.82
1990-01-08,404.6,311.24
1990-01-09,403.45,312.5
1990-01-10,409.1,316.26
1990-01-11,412.1,319.1
1990-01-12,416.25,321.33
1990-01-15,415.6,323.27
1990-01-16,412.75,321.27
1990-01-17,410.4,318.4
1990-01-18,413.4,324.05
1990-01-19,408.65,319.87
1990-01-22,406.0,320.76
1990-01-23,408.25,318.32
1990-01-24,420.75,325.78
1990-01-25,415.65,322.02
1990-01-26,418.0,324.79
1990-01-29,418.75,322.8
1990-01-30,418.15,322.39
1990-01-31,415.05,321.26
1990-02-01,415.8,320.53
1990-02-02,417.95,323.3
1990-02-05,423.0,324.14
1990-02-06,421.05,320.7
1990-02-07,423.75,322.48
1990-02-08,418.0,321.15
1990-02-09,415.5,319.54
1990-02-12,418.85,321.1
1990-02-13,418.05,321.66
1990-02-14,414.6,318.05
1990-02-15,416.65,321.09
1990-02-16,416.5,320.59
1990-02-19,416.5,320.16
1990-02-20,419.95,322.52
1990-02-21,420.0,320.66
1990-02-22,417.65,319.22
1990-02-23,415.85,319.18
1990-02-26,411.3,317.89
1990-02-27,407.55,314.15
1990-02-28,407.7,316.15
1990-03-01,406.3,318.31
1990-03-02,405.05,318.05
1990-03-05,403.2,313.92
1990-03-06,405.35,315.25
1990-03-07,400.5,312.48
1990-03-08,400.7,311.75
1990-03-09,399.3,310.98
1990-03-12,401.25,313.66
1990-03-13,397.25,311.83
1990-03-14,398.75,312.21
1990-03-15,399.5,310.99
1990-03-16,400.65,310.41
1990-03-19,402.1,309.68
1990-03-20,399.65,309.89
1990-03-21,392.0,305.59
1990-03-22,392.0,305.07
1990-03-23,393.5,307.13
1990-03-26,370.25,289.51
1990-03-27,368.0,286.79
1990-03-28,372.0,289.6
1990-03-29,371.5,287.78
1990-03-30,368.5,283.87
1990-04-02,368.4,286.16
1990-04-03,375.0,290.42
1990-04-04,374.25,289.88
1990-04-05,378.4,293.09
1990-04-06,377.7,291.63
1990-04-09,376.7,290.06
1990-04-10,375.2,288.81
1990-04-11,374.5,285.89
1990-04-12,375.5,286.22
1990-04-13,375.5,286.22
1990-04-16,375.5,286.22
1990-04-17,374.0,285.76
1990-04-18,374.75,285.41
1990-04-19,375.75,286.94
1990-04-20,376.0,288.96
1990-04-23,375.25,289.57
1990-04-24,376.8,290.37
1990-04-25,371.45,284.3
1990-04-26,371.6,284.08
1990-04-27,371.6,283.17
1990-04-30,367.75,280.65
1990-05-01,369.5,282.17
1990-05-02,369.6,282.56
1990-05-03,369.9,282.54
1990-05-04,371.3,281.91
1990-05-07,371.3,281.91
1990-05-08,370.65,279.32
1990-05-09,370.3,276.12
1990-05-10,371.75,277.38
1990-05-11,368.55,274.2
1990-05-14,369.0,276.22
1990-05-15,367.75,275.65
1990-05-16,369.85,276.56
1990-05-17,369.2,276.67
1990-05-18,369.9,277.24
1990-05-21,373.1,282.05
1990-05-22,375.1,284.5
1990-05-23,364.5,276.96
1990-05-24,366.5,279.28
1990-05-25,366.5,280.06
1990-05-28,366.5,280.06
1990-05-29,367.7,279.45
1990-05-30,366.4,280.04
1990-05-31,363.05,280.21
1990-06-01,363.45,279.65
1990-06-04,357.05,274.66
1990-06-05,358.1,275.08
1990-06-06,359.5,275.58
1990-06-07,352.8,271.12
1990-06-08,353.5,272.45
1990-06-11,354.7,272.49
1990-06-12,355.75,273.35
1990-06-13,350.5,269.06
1990-06-14,345.85,265.92
1990-06-15,346.9,266.64
1990-06-18,349.25,265.56
1990-06-19,348.65,264.3
1990-06-20,346.9,263.86
1990-06-21,349.75,266.23
1990-06-22,348.4,264.42
1990-06-25,353.4,268.6
1990-06-26,349.35,264.78
1990-06-27,350.65,264.47
1990-06-28,352.3,266.41
1990-06-29,352.2,265.93
1990-07-02,357.4,268.53
1990-07-03,362.0,270.78
1990-07-04,362.5,270.4
1990-07-05,359.7,268.81
1990-07-06,361.15,270.66
1990-07-09,360.25,269.06
1990-07-10,354.0,264.02
1990-07-11,354.3,264.76
1990-07-12,351.45,263.56
1990-07-13,363.6,270.48
1990-07-16,363.25,271.9
1990-07-17,360.7,268.87
1990-07-18,359.4,267.55
1990-07-19,362.3,269.63
1990-07-20,361.0,268.31
1990-07-23,366.1,269.85
1990-07-24,368.7,270.21
1990-07-25,372.75,272.92
1990-07-26,368.75,270.87
1990-07-27,366.75,268.14
1990-07-30,367.3,267.65
1990-07-31,372.3,267.8
1990-08-01,370.65,267.29
1990-08-02,380.7,275.07
1990-08-03,379.0,273.38
1990-08-06,382.25,273.07
1990-08-07,383.25,274.45
1990-08-08,384.75,277.81
1990-08-09,383.6,276.41
1990-08-10,389.35,280.65
1990-08-13,404.3,288.85
1990-08-14,411.5,292.69
1990-08-15,398.4,282.17
1990-08-16,402.6,285.52
1990-08-17,410.6,288.87
1990-08-20,407.75,288.77
1990-08-21,413.8,293.08
1990-08-22,408.75,289.84
1990-08-23,412.4,291.12
1990-08-24,410.3,290.86
1990-08-27,410.3,290.86
1990-08-28,388.25,273.8
1990-08-29,384.3,272.1
1990-08-30,389.75,277.65
1990-08-31,387.75,278.03
1990-09-03,386.75,279.02
1990-09-04,381.4,275.23
1990-09-05,383.3,273.34
1990-09-06,387.5,275.52
1990-09-07,384.6,274.5
1990-09-10,384.5,277.22
1990-09-11,378.5,274.63
1990-09-12,382.05,276.58
1990-09-13,382.2,274.59
1990-09-14,386.2,275.15
1990-09-17,389.4,276.99
1990-09-18,386.0,272.93
1990-09-19,386.5,276.57
1990-09-20,386.95,278.73
1990-09-21,389.3,280.02
1990-09-24,392.5,278.95
1990-09-25,403.75,288.12
1990-09-26,402.7,288.77
1990-09-27,403.95,289.43
1990-09-28,408.4,291.86
1990-10-01,396.3,280.85
1990-10-02,387.85,275.41
1990-10-03,389.4,274.63
1990-10-04,395.75,277.33
1990-10-05,395.6,278.98
1990-10-08,390.8,273.88
1990-10-09,397.0,276.59
1990-10-10,391.8,273.39
1990-10-11,388.0,271.43
1990-10-12,388.25,269.12
1990-10-15,380.7,264.81
1990-10-16,364.75,252.44
1990-10-17,366.0,252.43
1990-10-18,367.85,253.75
1990-10-19,372.0,255.42
1990-10-22,367.5,254.24
1990-10-23,371.65,257.5
1990-10-24,371.1,255.19
1990-10-25,375.05,259.09
1990-10-26,373.7,258.63
1990-10-29,372.7,257.99
1990-10-30,373.75,259.0
1990-10-31,379.5,262.61
1990-11-01,380.4,262.04
1990-11-02,377.5,259.34
1990-11-05,376.9,256.2
1990-11-06,379.25,257.59
1990-11-07,385.0,260.95
1990-11-08,384.75,261.88
1990-11-09,385.7,262.62
1990-11-12,380.7,258.2
1990-11-13,383.5,259.9
1990-11-14,383.9,259.39
1990-11-15,378.0,256.29
1990-11-16,376.3,254.15
1990-11-19,377.8,255.47
1990-11-20,380.0,257.4
1990-11-21,377.3,256.17
1990-11-22,380.0,257.69
1990-11-23,383.6,261.05
1990-11-26,386.9,264.4
1990-11-27,383.8,260.19
1990-11-28,385.0,261.92
1990-11-29,386.8,265.07
1990-11-30,384.85,264.8
1990-12-03,380.65,264.17
1990-12-04,377.6,260.49
1990-12-05,376.0,259.35
1990-12-06,370.0,253.44
1990-12-07,370.8,252.18
1990-12-10,374.05,253.52
1990-12-11,372.1,253.2
1990-12-12,370.9,252.21
1990-12-13,372.0,253.23
1990-12-14,373.2,254.92
1990-12-17,376.3,257.67
1990-12-18,377.4,258.04
1990-12-19,378.9,258.13
1990-12-20,385.45,266.14
1990-12-21,383.75,269.65
1990-12-24,383.75,271.07
1990-12-25,383.75,271.07
1990-12-26,383.75,271.07
1990-12-27,382.8,269.49
1990-12-28,386.2,266.17
1990-12-31,386.2,265.67
1991-01-01,386.2,265.67
1991-01-02,390.8,270.8
1991-01-03,386.3,267.86
1991-01-04,387.4,270.81
1991-01-07,391.1,278.12
1991-01-08,389.7,276.92
1991-01-09,387.1,271.79
1991-01-10,390.55,277.49
1991-01-11,390.6,277.62
1991-01-14,398.6,285.31
1991-01-15,398.5,285.54
1991-01-16,403.0,288.88
1991-01-17,379.0,266.04
1991-01-18,378.25,263.56
1991-01-21,378.2,261.79
1991-01-22,381.0,264.12
1991-01-23,378.3,261.23
1991-01-24,373.0,257.08
1991-01-25,374.25,258.64
1991-01-28,374.5,258.4
1991-01-29,376.8,259.58
1991-01-30,367.1,253.53
1991-01-31,366.0,251.05
1991-02-01,364.5,248.08
1991-02-04,367.15,249.66
1991-02-05,366.6,248.74
1991-02-06,360.75,242.88
1991-02-07,363.9,245.0
1991-02-08,370.0,250.2
1991-02-11,366.85,246.55
1991-02-12,364.4,245.83
1991-02-13,366.75,247.88
1991-02-14,368.15,250.3
1991-02-15,365.5,250.09
1991-02-18,363.75,250.13
1991-02-19,363.0,250.84
1991-02-20,364.65,252.52
1991-02-21,362.25,250.02
1991-02-22,358.8,249.85
1991-02-25,357.65,251.85
1991-02-26,359.25,252.57
1991-02-27,360.0,253.28
1991-02-28,362.7,256.11
1991-03-01,366.9,260.89
1991-03-04,365.45,259.79
1991-03-05,364.5,258.51
1991-03-06,366.2,261.12
1991-03-07,366.5,262.34
1991-03-08,368.5,266.4
1991-03-11,365.85,267.22
1991-03-12,364.25,264.83
1991-03-13,366.0,266.93
1991-03-14,364.6,266.23
1991-03-15,366.0,270.72
1991-03-18,362.3,273.57
1991-03-19,364.5,278.61
1991-03-20,364.5,277.64
1991-03-21,362.35,274.07
1991-03-22,362.75,275.52
1991-03-25,359.25,276.87
1991-03-26,356.6,277.79
1991-03-27,354.05,278.66
1991-03-28,355.65,279.75
1991-03-29,355.65,279.75
1991-04-01,355.65,279.75
1991-04-02,357.5,277.32
1991-04-03,359.2,275.86
1991-04-04,358.4,275.57
1991-04-05,358.5,276.48
1991-04-08,361.0,280.66
1991-04-09,364.0,279.9
1991-04-10,363.35,280.88
1991-04-11,361.75,278.27
1991-04-12,361.95,280.45
1991-04-15,360.1,277.38
1991-04-16,361.2,276.88
1991-04-17,360.65,277.52
1991-04-18,359.15,278.81
1991-04-19,356.15,283.95
1991-04-22,356.4,289.14
1991-04-23,355.5,284.57
1991-04-24,355.8,286.47
1991-04-25,353.25,284.09
1991-04-26,353.25,284.72
1991-04-29,351.1,285.27
1991-04-30,357.75,282.52
1991-05-01,356.5,279.93
1991-05-02,354.15,280.98
1991-05-03,355.5,285.69
1991-05-06,355.5,285.69
1991-05-07,356.15,282.02
1991-05-08,356.9,284.57
1991-05-09,356.85,286.11
1991-05-10,356.7,283.35
1991-05-13,356.85,281.7
1991-05-14,357.95,280.68
1991-05-15,359.85,281.66
1991-05-16,356.0,278.64
1991-05-17,355.1,283.65
1991-05-20,355.0,282.67
1991-05-21,356.3,281.19
1991-05-22,356.75,283.23
1991-05-23,354.9,280.77
1991-05-24,355.8,280.69
1991-05-27,355.8,280.69
1991-05-28,355.65,278.77
1991-05-29,361.5,284.75
1991-05-30,361.05,286.2
1991-05-31,360.4,288.89
1991-06-03,363.0,291.95
1991-06-04,362.4,290.25
1991-06-05,362.4,291.53
1991-06-06,364.85,294.59
1991-06-07,367.0,299.23
1991-06-10,372.2,303.46
1991-06-11,371.25,303.49
1991-06-12,372.0,307.29
1991-06-13,369.7,305.79
1991-06-14,367.75,304.11
1991-06-17,366.8,304.92
1991-06-18,370.25,310.28
1991-06-19,367.4,304.46
1991-06-20,367.6,305.63
1991-06-21,366.25,304.62
1991-06-24,360.9,297.59
1991-06-25,363.35,302.07
1991-06-26,366.1,302.21
1991-06-27,364.8,302.59
1991-06-28,368.35,308.46
1991-07-01,368.9,310.15
1991-07-02,367.1,310.92
1991-07-03,369.25,312.26
1991-07-04,369.25,313.08
1991-07-05,369.9,312.17
1991-07-08,370.25,310.15
1991-07-09,369.2,310.2
1991-07-10,370.9,311.05
1991-07-11,368.3,311.75
1991-07-12,367.85,304.46
1991-07-15,367.8,303.98
1991-07-16,368.7,306.55
1991-07-17,368.9,305.18
1991-07-18,369.0,301.98
1991-07-19,370.0,299.11
1991-07-22,369.75,300.24
1991-07-23,367.4,298.03
1991-07-24,366.0,293.82
1991-07-25,364.9,296.04
1991-07-26,364.1,292.91
1991-07-29,365.1,296.13
1991-07-30,361.35,292.71
1991-07-31,362.85,292.89
1991-08-01,363.4,295.43
1991-08-02,357.8,287.53
1991-08-05,356.5,283.88
1991-08-06,357.0,282.97
1991-08-07,356.8,282.44
1991-08-08,357.6,285.4
1991-08-09,358.2,286.56
1991-08-12,358.2,286.26
1991-08-13,356.8,286.24
1991-08-14,355.85,285.99
1991-08-15,358.35,287.69
1991-08-16,357.75,291.65
1991-08-19,361.2,302.88
1991-08-20,353.8,294.63
1991-08-21,356.3,289.08
1991-08-22,356.2,284.82
1991-08-23,353.7,286.51
1991-08-26,353.7,286.51
1991-08-27,353.8,286.02
1991-08-28,354.5,285.12
1991-08-29,351.25,283.39
1991-08-30,347.4,280.79
1991-09-02,347.95,280.7
1991-09-03,347.35,279.34
1991-09-04,348.7,279.92
1991-09-05,347.4,279.32
1991-09-06,348.05,278.64
1991-09-09,350.55,275.08
1991-09-10,351.7,276.0
1991-09-11,345.25,271.28
1991-09-12,346.1,270.47
1991-09-13,344.25,268.67
1991-09-16,345.4,267.93
1991-09-17,346.15,268.03
1991-09-18,348.3,271.34
1991-09-19,348.6,272.8
1991-09-20,348.6,272.63
1991-09-23,349.25,270.66
1991-09-24,351.9,273.14
1991-09-25,352.75,275.1
1991-09-26,351.9,274.37
1991-09-27,348.45,270.99
1991-09-30,354.9,273.61
1991-10-01,353.95,273.7
1991-10-02,356.0,274.59
1991-10-03,356.8,275.55
1991-10-04,356.3,277.07
1991-10-07,359.7,279.99
1991-10-08,357.6,280.95
1991-10-09,357.65,280.37
1991-10-10,359.5,282.27
1991-10-11,357.75,280.84
1991-10-14,358.5,282.17
1991-10-15,357.55,283.55
1991-10-16,356.55,281.22
1991-10-17,358.3,282.65
1991-10-18,359.6,281.53
1991-10-21,363.8,285.13
1991-10-22,362.35,284.68
1991-10-23,362.2,286.16
1991-10-24,361.0,284.2
1991-10-25,362.0,285.35
1991-10-28,358.5,283.85
1991-10-29,357.4,280.13
